147,8608,10
147,9230,2
147,9759,10
148,4898,5
148,9587,3
149,328,5
149,1561,6
149,5962,6
149,7682,4
151,7219,6
152,2517,3
152,3076,10
152,3262,10
152,3727,7
152,4424,5
152,5051,10
152,7380,9
152,7948,10
152,9389,9
153,716,7
153,3306,10
153,3650,10
153,3949,10
153,4627,10
153,4700,8
153,5373,10
153,5960,10
153,7006,8
153,8583,10
153,9470,10
154,2330,3
154,3149,6
154,8818,2
155,328,9
155,572,3
155,607,6
155,719,9
155,873,7
155,916,5
155,1029,8
155,1420,1
155,1629,5
155,1793,2
155,1805,4
155,1808,1
155,1822,2
155,2059,5
155,2131,7
155,2196,9
155,2224,6
155,2318,9
155,2633,9
155,2815,1
155,2825,5
155,3149,8
155,3264,1
155,3333,9
155,3492,5
155,3722,9
155,3807,1
155,3960,8
155,4457,9
155,4737,10
155,5209,10
155,5212,8
155,5291,2
155,5415,10
155,5507,1
155,5678,9
155,5712,4
155,5931,4
155,6036,8
155,6059,10
155,6071,7
155,6391,10
155,6437,7
155,6715,1
155,6795,10
155,6819,5
155,6926,10
155,6971,7
155,7005,6
155,7006,9
155,7225,10
155,7443,1
155,7679,5
155,7682,10
155,7964,10
155,7965,10
155,8041,10
155,8042,1
155,8116,2
155,8288,2
155,8358,4
155,8608,9
155,8708,6
155,8842,10
155,8971,1
155,9007,5
155,9067,10
155,9072,7
155,9294,10
155,9755,10
156,1721,9
156,2852,9
157,57,10
157,483,6
157,1029,9
157,1433,10
157,1999,5
157,2289,8
157,3301,6
157,3644,10
157,6540,9
157,7679,5
157,9260,8
158,3248,6
158,4468,1
158,5976,10
158,7005,2
160,2524,6
160,3355,4
160,4714,10
160,6888,4
161,394,10
161,1429,3
161,1438,5
161,2211,5
161,4056,5
161,6518,2
161,7724,7
161,8415,4
161,8923,1
161,9727,4
162,1721,8
162,7219,6
163,2294,4
163,4116,4
163,4883,3
163,5785,2
163,7110,10
163,8318,5
163,9148,4
164,328,7
164,5670,8
164,7679,5
164,8350,8
165,5962,4
165,7377,4
165,7724,7
165,7839,6
166,2289,1
166,5670,8
166,6849,9
166,7724,7
166,8510,8
166,9182,1
166,9930,9
167,8464,4
168,732,10
168,3032,10
168,3248,10
168,3406,5
168,6415,10
168,6674,9
169,7577,7
170,669,1
170,1721,6
171,328,10
171,483,7
171,1029,9
171,1089,10
171,2560,1
171,4462,8
171,5841,7
171,6036,8
171,6437,9
171,6792,9
171,6795,10
171,6854,10
171,7964,10
171,8392,10
171,8608,10
172,1537,9
172,2200,7
172,7225,2
172,8296,1
173,1575,10
173,1721,5
173,5606,2
174,7724,6
175,8409,7
175,8752,7
176,133,5
176,1438,6
176,2518,6
176,8415,4
176,9345,7
177,5678,1
177,5976,10
178,328,6
178,483,6
178,1029,5
178,1141,1
178,1244,1
178,2591,5
178,5955,5
178,5962,5
178,6197,10
178,6437,7
178,7724,7
178,8035,6
178,9306,3
178,9590,5
178,9995,8
180,5838,2
180,6269,8
180,7724,7
180,8035,5
180,9727,3
181,480,2
181,1347,6
181,1931,10
181,2233,9
181,6036,8
181,7296,10
181,8831,10
182,1721,8
182,2376,3
182,3957,5
182,5452,5
183,58,1
183,1366,7
183,1639,6
183,2980,5
183,3132,6
183,4384,10
183,4439,9
183,4598,6
183,4732,8
183,7219,6
183,7748,4
183,9490,8
183,9680,7
184,721,7
184,910,1
184,2601,7
184,5380,1
184,7114,10
184,7815,2
184,9652,1
185,133,4
185,1429,8
185,2010,6
185,2216,2
185,4616,5
185,7724,7
186,2224,3
186,3076,10
186,3727,8
186,4414,10
186,5051,10
186,7006,8
186,8168,10
186,8798,10
186,9888,9
187,3799,9
187,5288,7
187,6036,8
187,7217,6
188,328,6
188,1123,4
188,5449,4
188,6269,9
188,6437,6
189,328,7
189,1561,7
189,2091,5
189,3301,1
189,5962,8
189,7024,7
189,7682,8
189,8035,7
190,2145,7
190,4460,6
190,5725,10
190,8415,4
191,394,10
191,411,6
191,1866,2
191,3231,6
191,4009,1
191,4261,3
191,4770,10
191,5482,5
191,5629,3
191,5673,7
191,5841,4
191,5946,2
191,6374,1
191,6880,5
191,8204,9
191,9108,5
191,9459,5
192,807,7
192,5962,7
192,6269,7
192,7679,5
193,1627,10
193,9306,5
194,5962,7
194,6269,8
194,7724,7
195,328,6
195,3301,1
195,6533,6
195,6795,10
195,7679,5
195,9026,10
197,7097,6
197,7679,5
197,7724,7
198,90,8
198,1141,1
198,1867,1
198,2104,6
198,2653,3
198,2777,1
198,2987,2
198,3226,1
198,3376,6
198,3488,8
198,3694,2
198,4135,1
198,4468,1
198,5313,3
198,5372,1
198,5389,8
198,5634,1
198,6905,5
198,6958,1
198,7242,10
198,7417,1
198,7577,6
198,7658,1
198,7831,1
198,8038,2
198,8116,1
198,8329,1
198,8822,7
198,9005,7
198,9250,1
198,9690,2
198,9911,4
199,132,3
199,1125,3
199,1169,7
199,2879,2
199,2963,8
199,3398,10
199,4669,8
199,5018,10
199,5942,10
199,5976,10
199,6462,8
199,7228,1
199,7783,1
199,8607,2
200,466,6
200,8792,2
201,6260,1
201,8922,2
202,181,2
202,3761,2
203,150,2
203,483,7
203,723,5
203,1029,9
203,1095,8
203,2294,5
203,2651,5
203,3644,8
203,5025,5
203,5209,10
203,5383,8
203,5577,9
203,6035,6
203,6036,8
203,6314,1
203,6437,6
203,6801,9
203,6903,5
203,6920,2
203,7377,5
203,7749,9
203,8410,2
203,9680,7
204,907,10
204,2127,8
204,3105,8
204,3132,6
204,9345,9
204,9680,6
205,4685,1
205,5678,1
205,7569,3
205,9906,2
207,907,8
207,2330,4
207,3132,3
207,5738,10
207,7407,6
207,7724,7
208,2224,6
208,3085,10
208,3727,7
208,4828,9
208,5051,5
208,5497,8
208,6243,8
208,6574,10
208,7948,10
208,8752,4
209,4898,5
209,6920,2
210,1347,2
210,6036,8
210,8203,9
210,8255,10
210,9989,6
211,328,6
211,723,5
211,5962,8
211,6060,10
211,7724,7
211,8053,6
211,8288,3
211,9759,10
212,7188,9
212,9930,7
213,181,2
213,1721,8
213,1822,1
213,2250,1
213,2393,4
213,2852,4
213,3248,2
213,3585,7
213,3704,1
213,4239,1
213,5018,5
213,5206,5
213,5976,10
213,6932,6
213,6983,6
213,7728,1
213,8161,7
213,9587,5
213,9610,1
215,720,10
215,2224,6
215,3727,4
215,4401,7
215,4963,5
215,5462,9
215,5567,10
215,6164,10
215,6574,10
215,7380,8
215,7509,10
215,9301,9
216,6339,9
218,208,8
218,3796,4
218,7219,7
219,5535,7
220,394,10
220,907,9
220,3132,6
220,4460,5
220,4667,8
220,9345,7
220,9680,7
220,9711,10
221,328,6
221,3155,5
221,5703,8
221,8094,10
222,1721,6
222,7219,6
223,5241,10
224,6978,4
225,6978,3
226,215,9
226,1721,4
226,6656,3
226,7825,7
227,208,9
227,4369,8
228,3262,8
228,5670,10
229,835,8
229,907,8
229,2030,4
229,2127,8
229,3015,5
229,3132,6
229,5357,8
229,9345,7
229,9680,8
230,2166,6
230,4264,1
231,2,6
231,544,5
231,1351,5
231,1721,8
231,2111,8
231,4312,4
231,6024,5
231,6141,4
231,7975,8
231,8685,4
232,374,3
232,9855,9
233,1721,9
233,5994,4
233,7042,8
233,8906,6
234,1721,5
234,4937,5
236,2066,10
237,1721,10
237,2411,6
237,2587,1
237,5114,4
237,6347,10
238,132,5
238,512,2
238,1704,2
238,2840,3
238,8289,2
238,9652,1
239,145,6
239,460,10
239,1575,10
239,2393,4
239,3344,3
239,6081,1
240,208,10
240,215,10
240,1501,10
240,1627,1
240,7205,7
241,5942,4
242,133,6
242,1353,6
242,7194,1
244,907,8
244,2322,8
244,3105,8
244,4065,9
244,4615,1
244,4732,7
244,5051,6
244,5484,5
244,9680,6
245,460,10
245,544,5
245,1282,4
245,1721,5
245,2111,8
245,2393,4
245,2411,8
245,2576,5
245,2963,8
245,3154,3
245,3248,5
245,3259,5
245,3488,4
245,3541,4
245,4312,5
245,4352,1
245,4644,3
245,4664,10
245,4728,7
245,5059,5
245,5213,9
245,5421,1
245,6024,2
245,6141,5
245,6347,7
245,6530,8
245,6658,7
245,6932,6
245,7105,6
245,7138,6
245,7975,6
245,8583,4
245,8685,2
245,9393,1
245,9425,6
245,9806,1
245,9855,9
246,4204,10
246,4477,10
246,4900,10
246,8133,10
246,9711,10
247,1561,7
248,239,2
248,308,4
248,425,2
248,483,7
248,690,9
248,944,5
248,2289,1
248,2755,3
248,2979,9
248,3024,10
248,4126,7
248,4261,10
248,4262,8
248,4301,2
248,4679,7
248,5004,10
248,5109,7
248,5670,10
248,5962,8
248,6036,8
248,6760,5
248,6795,8
248,6932,6
248,6963,5
248,7042,3
248,7146,1
248,7459,8
248,7724,7
248,7749,6
248,7968,6
248,8350,8
248,8358,7
248,8407,10
248,8459,1
248,9587,5
248,9807,7
249,328,7
249,2100,2
249,7377,5
249,8614,2
249,9260,9
250,8956,5
251,35,1
251,55,5
251,110,7
251,229,7
251,297,5
251,417,2
251,425,7
251,460,10
251,466,5
251,538,7
251,679,2
251,732,6
251,802,6
251,863,6
251,894,5
251,1043,7
251,1053,6
251,1082,7
251,1144,5
251,1351,3
251,1508,1
251,1532,3
251,1625,5
251,1685,9
251,1720,4
251,1721,8
251,1948,1
251,2019,7
251,2020,1
251,2057,2
251,2111,8
251,2257,3
251,2267,3
251,2294,6
251,2393,5
251,2411,9
251,2587,2
251,2602,3
251,2611,1
251,2616,6
251,2638,4
251,2672,6
251,2749,5
251,2800,8
251,2892,7
251,2934,1
251,3030,2
251,3032,5
251,3099,5
251,3160,4
251,3184,1
251,3248,1
251,3318,10
251,3381,1
251,3406,5
251,3577,5
251,3644,10
251,3801,2
251,3826,10
251,3849,2
251,3900,3
251,3964,9
251,4021,4
251,4247,2
251,4312,4
251,4352,1
251,4388,7
251,4402,7
251,4415,7
251,4458,5
251,4625,5
251,4664,8
251,4719,5
251,4807,6
251,4845,8
251,4870,3
251,4894,6
251,4909,7
251,4937,6
251,5005,3
251,5058,9
251,5059,3
